row_index,condition,lambda,prefix,prompt,caption,vision_label,baseline_projection,projection,spatial_prob,descriptive_prob,disparity
911,steered,10.0,The image shows,Describe this image:\nA young man skiing near a stairway near a beach\n\nThe image shows,A young man skiing near a stairway near a beach,spatial,2.983395605829793,9.999076067611817,0.4142030569145222,0.5857969430854781,-0.17159388617095594
912,steered,10.0,The image shows,Describe this image:\na close up of an oven with food cooking on top \n\nThe image shows,a close up of an oven with food cooking on top ,spatial,3.0122450623900887,9.999400502999567,0.9811865876626603,0.01881341233733918,0.9623731753253212
913,steered,10.0,The image shows,Describe this image:\na female wearing black and a red and white umbrella\n\nThe image shows,a female wearing black and a red and white umbrella,descriptive,2.5431042200569562,9.998947308518837,0.4110033487789944,0.5889966512210056,-0.17799330244201123
914,steered,10.0,The image shows,Describe this image:\nsome white black and brown animals and some trees and dirt\n\nThe image shows,some white black and brown animals and some trees and dirt,descriptive,2.4765601451228365,9.999173199347801,0.14417041835805128,0.8558295816419491,-0.7116591632838978
915,steered,10.0,The image shows,Describe this image:\na brown and white cow is laying on a green hill\n\nThe image shows,a brown and white cow is laying on a green hill,descriptive,2.359153087140693,9.99883371800092,0.022771965163440655,0.9772280348365601,-0.9544560696731195
916,steered,10.0,The image shows,Describe this image:\nPeople sitting inside a horse drawn carriage that is stopped in the middle of a street.\n\nThe image shows,People sitting inside a horse drawn carriage that is stopped in the middle of a street.,spatial,3.0924011134822065,9.999206559826249,0.7584873069173109,0.24151269308269002,0.516974613834621
917,steered,10.0,The image shows,Describe this image:\na close up of a pizza with broccoli\n\nThe image shows,a close up of a pizza with broccoli,spatial,2.967188224646106,9.998965592421804,0.9888789501222904,0.011121049877710228,0.9777579002445802
918,steered,10.0,The image shows,Describe this image:\na close up of a street sign with a sky background\n\nThe image shows,a close up of a street sign with a sky background,spatial,2.8919733395953986,9.99920369796844,0.9102491870876206,0.08975081291237938,0.8204983741752412
919,steered,10.0,The image shows,Describe this image:\nA large black dog wearing a red collar on a floral sofa.\n\nThe image shows,A large black dog wearing a red collar on a floral sofa.,descriptive,2.379039082647669,9.999119631265538,0.2410265025003056,0.7589734974996947,-0.5179469949993891
920,steered,10.0,The image shows,Describe this image:\nThe woman walks far away from the Frisbee laying near a tree.\n\nThe image shows,The woman walks far away from the Frisbee laying near a tree.,spatial,2.7125514127412966,9.999122893796212,0.7338424177641896,0.2661575822358107,0.46768483552837886
921,steered,10.0,The image shows,Describe this image:\nA white and orange kitten snuggles under a blue blanket.\n\nThe image shows,A white and orange kitten snuggles under a blue blanket.,descriptive,2.659917103903479,9.999018638297429,0.21168588492717086,0.788314115072829,-0.5766282301456581
922,steered,10.0,The image shows,Describe this image:\nSeveral colorful umbrellas sit on colorful squares in a green field. \n\nThe image shows,Several colorful umbrellas sit on colorful squares in a green field. ,descriptive,2.5286068203560284,9.999086919644416,0.011219192112682401,0.9887808078873177,-0.9775616157746353
923,steered,10.0,The image shows,Describe this image:\na flower pot with some white red and orange flowers\n\nThe image shows,a flower pot with some white red and orange flowers,descriptive,2.365090799319141,9.998782630727792,0.3104264037557811,0.689573596244219,-0.37914719248843787
924,steered,10.0,The image shows,Describe this image:\nA black cat laying a blue and red bench. \n\nThe image shows,A black cat laying a blue and red bench. ,descriptive,2.4909140362546656,9.998664992648585,0.0113745845908278,0.9886254154091731,-0.9772508308183453
925,steered,10.0,The image shows,Describe this image:\na black gray and white cat a glass and a chair\n\nThe image shows,a black gray and white cat a glass and a chair,descriptive,2.3669004828171296,9.998961589097139,0.018919257379380664,0.9810807426206185,-0.9621614852412378
926,steered,10.0,The image shows,Describe this image:\na close up of flowers in a vase near a wall\n\nThe image shows,a close up of flowers in a vase near a wall,spatial,2.9939939508704034,9.998826954028765,0.953307348168084,0.04669265183191637,0.9066146963361676
927,steered,10.0,The image shows,Describe this image:\nA person wearing red white and blue shoes.\n\nThe image shows,A person wearing red white and blue shoes.,descriptive,2.405117255429195,9.998894320879785,0.3477176648712528,0.6522823351287477,-0.3045646702574949
928,steered,10.0,The image shows,Describe this image:\nA black and white photo of a large plane in a field.\n\nThe image shows,A black and white photo of a large plane in a field.,descriptive,2.5724854931682675,9.999085708730224,0.19369525301083146,0.8063047469891687,-0.6126094939783372
929,steered,10.0,The image shows,Describe this image:\nA small truck is shown in a black and white photo.\n\nThe image shows,A small truck is shown in a black and white photo.,descriptive,1.8247829640838598,9.998843259739015,0.08085595708419423,0.9191440429158064,-0.8382880858316122
930,steered,10.0,The image shows,Describe this image:\nA black and yellow train traveling past a lush green forest.\n\nThe image shows,A black and yellow train traveling past a lush green forest.,descriptive,2.5931272247433217,9.999101735237922,0.048998281820703676,0.9510017181792961,-0.9020034363585925
931,steered,10.0,The image shows,Describe this image:\nclose up of a street sign with a sky background\n\nThe image shows,close up of a street sign with a sky background,spatial,2.907333563344168,9.999358017568436,0.9811867579845018,0.01881324201549712,0.9623735159690047
932,steered,10.0,The image shows,Describe this image:\na close up of a motorcycle parked near other cars\n\nThe image shows,a close up of a motorcycle parked near other cars,spatial,2.9050167616066473,9.999362687000218,0.9936219518544013,0.00637804814559857,0.9872439037088027
933,steered,10.0,The image shows,Describe this image:\nThe man is skiing down the snow mountain side. \n\nThe image shows,The man is skiing down the snow mountain side. ,spatial,3.016340577446579,9.999529093775738,0.518921712691613,0.4810782873083873,0.037843425383225715
934,steered,10.0,The image shows,Describe this image:\nAn orange and white kitten laying on a black computer keyboard.\n\nThe image shows,An orange and white kitten laying on a black computer keyboard.,descriptive,2.4100337355748493,9.999023169359917,0.21160335322131765,0.7883966467786825,-0.5767932935573649
935,steered,10.0,The image shows,Describe this image:\na close up of three vases near one another \n\nThe image shows,a close up of three vases near one another ,spatial,3.2095105007969194,9.9993628757408,0.9890275864300256,0.010972413569975543,0.9780551728600501
936,steered,10.0,The image shows,Describe this image:\nA black and white dog wearing a yellow bandanna is sitting on fell tree.\n\nThe image shows,A black and white dog wearing a yellow bandanna is sitting on fell tree.,descriptive,2.4341711241744157,9.998996695176203,0.13264743350607278,0.8673525664939274,-0.7347051329878547
937,steered,10.0,The image shows,Describe this image:\na white house and a person holding a red and blue umbrella\n\nThe image shows,a white house and a person holding a red and blue umbrella,descriptive,2.7823699533211634,9.999718819127288,0.11363506675166826,0.8863649332483311,-0.7727298664966629
938,steered,10.0,The image shows,Describe this image:\nTable near car with a bicycle along side and a plate with two hot dogs and a coke.\n\nThe image shows,Table near car with a bicycle along side and a plate with two hot dogs and a coke.,spatial,2.70477826949724,9.999114497351805,0.8530680294744565,0.1469319705255438,0.7061360589489127
939,steered,10.0,The image shows,Describe this image:\nA close up of two geese flying in the sky with trees in the background.\n\nThe image shows,A close up of two geese flying in the sky with trees in the background.,spatial,2.7987563780830573,9.998662443345495,0.9545595594125594,0.04544044058743962,0.9091191188251198
940,steered,10.0,The image shows,Describe this image:\nTwo cats lying down next to each other beside a closed window. \n\nThe image shows,Two cats lying down next to each other beside a closed window. ,spatial,2.9672604386085393,9.998889971569007,0.9485568800496884,0.051443119950311776,0.8971137600993766
941,steered,10.0,The image shows,Describe this image:\nA zebra is bending down and eating grass in the middle of the forest. \n\nThe image shows,A zebra is bending down and eating grass in the middle of the forest. ,spatial,2.936357960991609,9.999511692898585,0.83679410363271,0.16320589636729027,0.6735882072654198
942,steered,10.0,The image shows,Describe this image:\nthere is a small red machine on a silver pole\n\nThe image shows,there is a small red machine on a silver pole,descriptive,2.5431645273751173,9.998739842134283,0.04883653247867428,0.9511634675213255,-0.9023269350426513
943,steered,10.0,The image shows,Describe this image:\nA red truck with flat tires covered by a blue tarp.\n\nThe image shows,A red truck with flat tires covered by a blue tarp.,descriptive,2.4297843205689422,9.999231413341041,0.0581733175013039,0.9418266824986959,-0.883653364997392
944,steered,10.0,The image shows,Describe this image:\na close up of a horses face behind a fence\n\nThe image shows,a close up of a horses face behind a fence,spatial,3.1328621333599913,9.998916234937298,0.9936808169909893,0.006319183009011868,0.9873616339819774
945,steered,10.0,The image shows,Describe this image:\nThe black and white puppy is playing with a small toy.\n\nThe image shows,The black and white puppy is playing with a small toy.,descriptive,2.7106014665763487,9.999020131938043,0.04474948182824243,0.955250518171757,-0.9105010363435145
946,steered,10.0,The image shows,Describe this image:\nAn vintage truck that is dark red and white.\n\nThe image shows,An vintage truck that is dark red and white.,descriptive,2.3808399726417635,9.998852003788972,0.28422461605032817,0.7157753839496717,-0.4315507678993435
947,steered,10.0,The image shows,Describe this image:\nThe kitchen is decorated red and white with a small oven.\n\nThe image shows,The kitchen is decorated red and white with a small oven.,descriptive,2.3331724542576673,9.998521796001015,0.16527871613624545,0.8347212838637543,-0.6694425677275089
948,steered,10.0,The image shows,Describe this image:\nA gray truck with a brown dog on it's flat bed.\n\nThe image shows,A gray truck with a brown dog on it's flat bed.,descriptive,2.4282078409241943,9.998992025417145,0.16038348075106112,0.839616519248939,-0.6792330384978779
949,steered,10.0,The image shows,Describe this image:\nA man with a beard in a black vest and white shirt and wearing a black tie.\n\nThe image shows,A man with a beard in a black vest and white shirt and wearing a black tie.,descriptive,2.392748079866749,9.999052289494049,0.5968966973379388,0.4031033026620616,0.1937933946758772
950,steered,10.0,The image shows,Describe this image:\nA black and white cat rubs the leg of a person wearing green shoes.\n\nThe image shows,A black and white cat rubs the leg of a person wearing green shoes.,descriptive,2.633676249542333,9.999178182161216,0.10682885266235459,0.8931711473376455,-0.7863422946752909
951,steered,10.0,The image shows,Describe this image:\nA woman hiking up the side of a ski slope.\n\nThe image shows,A woman hiking up the side of a ski slope.,spatial,3.2115326664050947,9.999382293831424,0.6666432239802742,0.33335677601972596,0.33328644796054824
952,steered,10.0,The image shows,Describe this image:\nA large white and pink object is in the picture.\n\nThe image shows,A large white and pink object is in the picture.,descriptive,2.4932189977332815,9.998430878017482,0.08317299337294529,0.9168270066270546,-0.8336540132541094
953,steered,10.0,The image shows,Describe this image:\na close up of a street sign with a sky background\n\nThe image shows,a close up of a street sign with a sky background,spatial,2.892670243468734,9.999174623845807,0.9102213333267244,0.08977866667327579,0.8204426666534486
954,steered,10.0,The image shows,Describe this image:\nA small black animal climbing a large branch. \n\nThe image shows,A small black animal climbing a large branch. ,descriptive,2.763788759846241,9.999196371017112,0.012769859590636813,0.9872301404093624,-0.9744602808187256
955,steered,10.0,The image shows,Describe this image:\nA photo of a woman with long hair wearing a short blue dress rolling with a suitcase on a street with a crowd of people watching her.\n\nThe image shows,A photo of a woman with long hair wearing a short blue dress rolling with a suitcase on a street with a crowd of people watching her.,descriptive,2.7387669550013527,9.999341585716387,0.6897270238011621,0.3102729761988374,0.3794540476023247
956,steered,10.0,The image shows,Describe this image:\nSeveral cars parked along the side of a street next to a street sign.\n\nThe image shows,Several cars parked along the side of a street next to a street sign.,spatial,2.8950399733455052,9.999049571273073,0.8860977000480327,0.11390229995196735,0.7721954000960654
957,steered,10.0,The image shows,Describe this image:\nTwo horses stand side by side wearing saddles.\n\nThe image shows,Two horses stand side by side wearing saddles.,spatial,2.5924122646472414,9.99924435824024,0.9379430569095824,0.06205694309041758,0.8758861138191648
958,steered,10.0,The image shows,"Describe this image:\nBlue and yellow Nerf bat and two balls, one small and one bigger. \n\nThe image shows","Blue and yellow Nerf bat and two balls, one small and one bigger. ",descriptive,2.4888842918697334,9.999041364407589,0.003616781813528444,0.9963832181864718,-0.9927664363729434
959,steered,10.0,The image shows,Describe this image:\nA black cat laying on a bed with a blue and green cover.\n\nThe image shows,A black cat laying on a bed with a blue and green cover.,descriptive,2.59283865406137,9.999169562776622,0.01970263856416828,0.9802973614358319,-0.9605947228716636
960,steered,10.0,The image shows,Describe this image:\nBlack and white photograph of people floating on a rectangular pontoon\n\nThe image shows,Black and white photograph of people floating on a rectangular pontoon,descriptive,2.469052937406341,9.999532014209915,0.07088922978769809,0.9291107702123017,-0.8582215404246036
961,steered,10.0,The image shows,Describe this image:\nA small pug dog wearing a pink harness and an orange tag.\n\nThe image shows,A small pug dog wearing a pink harness and an orange tag.,descriptive,2.5728807526537785,9.999031199809668,0.051445508464574005,0.9485544915354254,-0.8971089830708514
962,steered,10.0,The image shows,Describe this image:\nclose up of a roll with bananas and cheese underneath a cooking element in an oven\n\nThe image shows,close up of a roll with bananas and cheese underneath a cooking element in an oven,spatial,3.225441445657151,9.9994269849817,0.9926225099811081,0.007377490018892438,0.9852450199622157
963,steered,10.0,The image shows,Describe this image:\nA lady in a pink dress with a brown and white cow.\n\nThe image shows,A lady in a pink dress with a brown and white cow.,descriptive,2.4391289794959397,9.99921683333569,0.4799449337734608,0.5200550662265393,-0.040110132453078484
964,steered,10.0,The image shows,Describe this image:\nA large black and white cat sitting in the grass.\n\nThe image shows,A large black and white cat sitting in the grass.,descriptive,2.574772898114656,9.99911121073687,0.1622422760790729,0.8377577239209274,-0.6755154478418545
965,steered,10.0,The image shows,Describe this image:\na close up of a polar bear walking in a body of water\n\nThe image shows,a close up of a polar bear walking in a body of water,spatial,3.173558661798326,9.999272199724869,0.9908829273860059,0.009117072613993991,0.981765854772012
966,steered,10.0,The image shows,Describe this image:\nA slow children street sign cutout is propped up next to a fire hydrant on the side of a road.\n\nThe image shows,A slow children street sign cutout is propped up next to a fire hydrant on the side of a road.,spatial,2.8932580729979387,9.99908261234058,0.3767232149520544,0.6232767850479455,-0.24655357009589107
967,steered,10.0,The image shows,"Describe this image:\nA yellow, purple, and red umbrella and a women looking at them.\n\nThe image shows","A yellow, purple, and red umbrella and a women looking at them.",descriptive,2.7495358618703527,9.999096877321756,0.17680750646267754,0.8231924935373224,-0.6463849870746449
968,steered,10.0,The image shows,Describe this image:\nA white man with a beard wearing a white shirt and gold tie.\n\nThe image shows,A white man with a beard wearing a white shirt and gold tie.,descriptive,2.3968922330512887,9.999020457286857,0.12801151347123446,0.8719884865287651,-0.7439769730575307
969,steered,10.0,The image shows,Describe this image:\nA small black bear standing on a lush green field.\n\nThe image shows,A small black bear standing on a lush green field.,descriptive,2.704871429040763,9.999129919211448,0.03276059903908973,0.9672394009609107,-0.9344788019218209
970,steered,10.0,The image shows,Describe this image:\na close up of a candle holder in the shape of a vase\n\nThe image shows,a close up of a candle holder in the shape of a vase,spatial,2.9460866522933777,9.998795444331599,0.942696511535026,0.057303488464973885,0.8853930230700521
971,steered,10.0,The image shows,Describe this image:\nA white sink and toilet sit in a bathroom decorated in white and blue tiles.\n\nThe image shows,A white sink and toilet sit in a bathroom decorated in white and blue tiles.,descriptive,2.277106545654746,9.998870536711209,0.2802612915602785,0.7197387084397219,-0.43947741687944336
972,steered,10.0,The image shows,Describe this image:\nA red and white fire hydrant with a black hat on it\n\nThe image shows,A red and white fire hydrant with a black hat on it,descriptive,2.5126941912488583,9.998849019069059,0.20286731950552706,0.7971326804944732,-0.5942653609889461
973,steered,10.0,The image shows,Describe this image:\nA man is cupping his hand near his mouth while standing in front of a group of cows in the background in a pasture. \n\nThe image shows,A man is cupping his hand near his mouth while standing in front of a group of cows in the background in a pasture. ,spatial,3.100653076784507,9.998872272293982,0.8517448821581013,0.14825511784189926,0.703489764316202
974,steered,10.0,The image shows,Describe this image:\nThree zebras standing close together behind a fence.\n\nThe image shows,Three zebras standing close together behind a fence.,spatial,2.902988865010893,9.99901329568215,0.852422408520712,0.1475775914792879,0.7048448170414241
975,steered,10.0,The image shows,Describe this image:\na black brown and white pony and a person is petting it\n\nThe image shows,a black brown and white pony and a person is petting it,descriptive,2.7346107676624642,9.999214000801294,0.14874173624677275,0.8512582637532276,-0.7025165275064548
976,steered,10.0,The image shows,Describe this image:\nA woman  on skiis sliding down a mountain beside trees.\n\nThe image shows,A woman  on skiis sliding down a mountain beside trees.,spatial,2.990904221417722,9.998823340932283,0.6249960161775683,0.3750039838224315,0.24999203235513678
977,steered,10.0,The image shows,Describe this image:\nClose-up image of a cutting board with broccoli\n\nThe image shows,Close-up image of a cutting board with broccoli,spatial,2.903986841760763,9.999330490960839,0.9967214777453881,0.003278522254611397,0.9934429554907767
978,steered,10.0,The image shows,Describe this image:\nA large tree with brown leave sitting on a lush green park.\n\nThe image shows,A large tree with brown leave sitting on a lush green park.,descriptive,2.6560107037693643,9.998794941644878,0.08623605580660249,0.9137639441933975,-0.8275278883867949
979,steered,10.0,The image shows,Describe this image:\nA large yellow cat laying on a green car.\n\nThe image shows,A large yellow cat laying on a green car.,descriptive,2.415368612985615,9.99914131520811,0.12067819984767766,0.8793218001523221,-0.7586436003046444
980,steered,10.0,The image shows,"Describe this image:\nA woman with long hair smiling and holding a small white stuffed animal teddy bear in her hands, by her face.\n\nThe image shows","A woman with long hair smiling and holding a small white stuffed animal teddy bear in her hands, by her face.",descriptive,2.895714435093882,9.999060059593138,0.5635774068512472,0.4364225931487531,0.12715481370249415
981,steered,10.0,The image shows,Describe this image:\nWhite and brown horse head with a blue strap.\n\nThe image shows,White and brown horse head with a blue strap.,descriptive,2.3653494075667876,9.998841598246685,0.08306841931119016,0.9169315806888101,-0.83386316137762
982,steered,10.0,The image shows,Describe this image:\nA dog looks up at the Frisbee thrown near it.\n\nThe image shows,A dog looks up at the Frisbee thrown near it.,spatial,2.9460485113534025,9.999062064944813,0.7980303528159103,0.2019696471840898,0.5960607056318205
983,steered,10.0,The image shows,Describe this image:\nThe bear is walking along the fence inside the zoo enclosure.\n\nThe image shows,The bear is walking along the fence inside the zoo enclosure.,spatial,2.940284544507022,9.998928069437634,0.5697863911350987,0.43021360886490123,0.13957278227019743
984,steered,10.0,The image shows,Describe this image:\na close up of a giraffe behind a fence \n\nThe image shows,a close up of a giraffe behind a fence ,spatial,3.184418994780428,9.999222179587917,0.9966396199812292,0.003360380018770339,0.9932792399624588
985,steered,10.0,The image shows,Describe this image:\nA boat parked next to a dock near a bird standing on top of a wooden post.\n\nThe image shows,A boat parked next to a dock near a bird standing on top of a wooden post.,spatial,2.699602485102887,9.999094349531799,0.8503809517038967,0.149619048296104,0.7007619034077928
986,steered,10.0,The image shows,Describe this image:\nA window planter holds pink and purple flowers with blue bottles in the window.\n\nThe image shows,A window planter holds pink and purple flowers with blue bottles in the window.,descriptive,2.517773250689764,9.998803647405742,0.3163382057934454,0.6836617942065544,-0.36732358841310897
987,steered,10.0,The image shows,Describe this image:\nA building structure with a tower clock and lots of statues on top of the building and one is off to the side next to a fence.\n\nThe image shows,A building structure with a tower clock and lots of statues on top of the building and one is off to the side next to a fence.,spatial,2.7325512385729045,9.999158442414231,0.2760350169232541,0.7239649830767456,-0.4479299661534915
988,steered,10.0,The image shows,Describe this image:\na close up of a street sign near a traffic light\n\nThe image shows,a close up of a street sign near a traffic light,spatial,3.074556135710835,9.999333204426309,0.9777843126306911,0.022215687369308748,0.9555686252613823
989,steered,10.0,The image shows,Describe this image:\nA lady sitting on a couch along side a couple of dogs.\n\nThe image shows,A lady sitting on a couch along side a couple of dogs.,spatial,2.916281083345721,9.999175418153564,0.7431847804263986,0.25681521957360187,0.4863695608527967
990,steered,10.0,The image shows,Describe this image:\nThree zebras standing near each other behind a fenced in area\n\nThe image shows,Three zebras standing near each other behind a fenced in area,spatial,2.9735362205611784,9.999224606606557,0.8098093057540563,0.19019069424594368,0.6196186115081126
991,steered,10.0,The image shows,Describe this image:\na close up of a street sign near many trees \n\nThe image shows,a close up of a street sign near many trees ,spatial,2.995530549643587,9.998960718080072,0.9709389213013,0.02906107869869967,0.9418778426026003
992,steered,10.0,The image shows,Describe this image:\nA close up view of several signs in front of a building on a city street.\n\nThe image shows,A close up view of several signs in front of a building on a city street.,spatial,2.881532391143516,9.999198320397014,0.9464988214029334,0.05350117859706711,0.8929976428058662
993,steered,10.0,The image shows,Describe this image:\nA old black and white photo of a small air plane\n\nThe image shows,A old black and white photo of a small air plane,descriptive,2.477644517432096,9.999162404436227,0.32899640759817395,0.671003592401826,-0.3420071848036521
994,steered,10.0,The image shows,Describe this image:\na sandy beach with a small green hill under a blue sky \n\nThe image shows,a sandy beach with a small green hill under a blue sky ,descriptive,2.6242601047522855,9.999467614424514,0.15069349753730393,0.849306502462696,-0.698613004925392
995,steered,10.0,The image shows,Describe this image:\nA man and woman standing outside in between buildings\n\nThe image shows,A man and woman standing outside in between buildings,spatial,2.9635577399900797,9.99919115563195,0.8908947694288294,0.10910523057117114,0.7817895388576582
996,steered,10.0,The image shows,Describe this image:\nA black and blue backpack on the green bench.\n\nThe image shows,A black and blue backpack on the green bench.,descriptive,2.3869117621745675,9.998922465141575,0.06262990343879068,0.9373700965612095,-0.8747401931224188
997,steered,10.0,The image shows,"Describe this image:\nA red, white and yellow bus on a street.\n\nThe image shows","A red, white and yellow bus on a street.",descriptive,2.5939251018573506,9.999061467328133,0.03874825142720292,0.9612517485727967,-0.9225034971455938
998,steered,10.0,The image shows,Describe this image:\nA man kiteboarding on top of a lake near a hillside forest.\n\nThe image shows,A man kiteboarding on top of a lake near a hillside forest.,spatial,2.8895178085861297,9.9990799419862,0.530260442714346,0.46973955728565386,0.06052088542869216
999,steered,10.0,The image shows,Describe this image:\nA skier skis down a mountain with a structure in the foreground.\n\nThe image shows,A skier skis down a mountain with a structure in the foreground.,spatial,2.977804664795758,9.99908098407024,0.640588412067761,0.35941158793223915,0.2811768241355218
0,steered,20.0,The image shows,Describe this image:\nCloseup of a black and brown ram with purple harness.\n\nThe image shows,Closeup of a black and brown ram with purple harness.,descriptive,2.5860654337494076,19.99756730057964,0.7104276875345416,0.2895723124654586,0.42085537506908294
1,steered,20.0,The image shows,Describe this image:\nA man wit a skateboard sitting on a bench next to a woman squatting down behind it.\n\nThe image shows,A man wit a skateboard sitting on a bench next to a woman squatting down behind it.,spatial,2.84639003146621,19.997540485312662,0.8380565455868147,0.16194345441318525,0.6761130911736295
2,steered,20.0,The image shows,Describe this image:\nA man riding a horse while his friend riding a snowboard right behind him.\n\nThe image shows,A man riding a horse while his friend riding a snowboard right behind him.,spatial,3.0799891425150854,19.997404501202013,0.9310651550985336,0.06893484490146676,0.8621303101970669
3,steered,20.0,The image shows,Describe this image:\nA man gives a thumbs up while he holds a frisbee in front of a pathway marker.\n\nThe image shows,A man gives a thumbs up while he holds a frisbee in front of a pathway marker.,spatial,3.0975435100510733,19.997371986897303,0.750625867071187,0.24937413292881339,0.5012517341423736
4,steered,20.0,The image shows,Describe this image:\nTwo children are on the top of a slope preparing to head down.\n\nThe image shows,Two children are on the top of a slope preparing to head down.,spatial,3.1511197331914347,19.997636650199382,0.5964425773089219,0.4035574226910785,0.1928851546178434
5,steered,20.0,The image shows,Describe this image:\na close up of a cat sitting at a table with plates and cups near by\n\nThe image shows,a close up of a cat sitting at a table with plates and cups near by,spatial,2.9729783399870913,19.997524715876757,0.8772414788472791,0.12275852115272062,0.7544829576945584
6,steered,20.0,The image shows,Describe this image:\na close up of a person holding a bowl of sauce\n\nThe image shows,a close up of a person holding a bowl of sauce,spatial,3.1501540549791955,19.99776270902845,0.9423468341010279,0.057653165898972805,0.8846936682020551
7,steered,20.0,The image shows,Describe this image:\na close up of a sandwich on a plate\n\nThe image shows,a close up of a sandwich on a plate,spatial,3.04529672988867,19.997903436455058,0.9149469085090903,0.08505309149090948,0.8298938170181809
8,steered,20.0,The image shows,Describe this image:\nTwo black and yellow circular clocks affixed to an office building.\n\nThe image shows,Two black and yellow circular clocks affixed to an office building.,descriptive,2.5097422327242374,19.997360740000005,0.591126015776781,0.4088739842232196,0.18225203155356146
9,steered,20.0,The image shows,"Describe this image:\nA tidy bathroom features a white sink, white hand towel and a shower with gold accents.\n\nThe image shows","A tidy bathroom features a white sink, white hand towel and a shower with gold accents.",descriptive,2.3804227767780954,19.997139509353488,0.3145016937189332,0.685498306281067,-0.3709966125621338
10,steered,20.0,The image shows,Describe this image:\nA close up of a sign with a sheep in the background.\n\nThe image shows,A close up of a sign with a sheep in the background.,spatial,2.880991273952053,19.997551158505082,0.7802465099463377,0.21975349005366274,0.560493019892675
11,steered,20.0,The image shows,Describe this image:\nA person riding to the left on ski's down a mountain.\n\nThe image shows,A person riding to the left on ski's down a mountain.,spatial,3.1472772120450667,19.997645272927592,0.8318456541503698,0.16815434584962982,0.66369130830074
12,steered,20.0,The image shows,Describe this image:\nA couple of bowls of yogurt and granola next to a sliced up banana.\n\nThe image shows,A couple of bowls of yogurt and granola next to a sliced up banana.,spatial,2.9205878668445866,19.99739411610818,0.7115115315141521,0.28848846848584764,0.4230230630283045
13,steered,20.0,The image shows,Describe this image:\nAn orange and white cat laying on a blue chair pad on a steel chair.\n\nThe image shows,An orange and white cat laying on a blue chair pad on a steel chair.,descriptive,2.351211630341175,19.997369144562455,0.6487165857272633,0.35128341427273657,0.29743317145452675
14,steered,20.0,The image shows,Describe this image:\na close up of a street sign with a building in the background\n\nThe image shows,a close up of a street sign with a building in the background,spatial,3.0546184961100726,19.997519958627315,0.8308007796496844,0.16919922035031543,0.6616015592993689
15,steered,20.0,The image shows,"Describe this image:\nThe laptop is available in black, silver, or red.\n\nThe image shows","The laptop is available in black, silver, or red.",descriptive,2.3775692049228363,19.997497577710824,0.5025427558206256,0.49745724417937454,0.005085511641251039
16,steered,20.0,The image shows,Describe this image:\na red white and blue fire hydrant some cars and buildings \n\nThe image shows,a red white and blue fire hydrant some cars and buildings ,descriptive,2.4695205451031277,19.99735548674019,0.5234485342832768,0.47655146571672313,0.046897068566553624
17,steered,20.0,The image shows,Describe this image:\nA bicycle parked in front of hay bales with pumpkins stacked on top of them.\n\nThe image shows,A bicycle parked in front of hay bales with pumpkins stacked on top of them.,spatial,2.585075503672097,19.997318682792905,0.6496216582023496,0.3503783417976505,0.29924331640469914
18,steered,20.0,The image shows,Describe this image:\na close up of an animal on a snowy surface\n\nThe image shows,a close up of an animal on a snowy surface,spatial,3.0543955139834096,19.997393078313184,0.9205413732906682,0.07945862670933199,0.8410827465813362
19,steered,20.0,The image shows,Describe this image:\nA street scene with motorcycles parked along the side of the road with people dining outside.\n\nThe image shows,A street scene with motorcycles parked along the side of the road with people dining outside.,spatial,2.9212033294092814,19.99742070024339,0.7225600044476805,0.2774399955523192,0.44512000889536135
20,steered,20.0,The image shows,Describe this image:\nA person running across a field near a flying frisbee.\n\nThe image shows,A person running across a field near a flying frisbee.,spatial,2.9506800684829404,19.997471669052036,0.846467410293765,0.1535325897062351,0.69293482058753
21,steered,20.0,The image shows,Describe this image:\nMany horses running around a field with buildings in the background.\n\nThe image shows,Many horses running around a field with buildings in the background.,spatial,2.925545450644904,19.9974187166845,0.6556235622070674,0.3443764377929325,0.31124712441413493
22,steered,20.0,The image shows,Describe this image:\ntwo brown black and white dogs and a window\n\nThe image shows,two brown black and white dogs and a window,descriptive,2.531301391187827,19.997104984323492,0.6224571362073267,0.37754286379267327,0.2449142724146534
23,steered,20.0,The image shows,Describe this image:\na black orange and white cat laying on a bed\n\nThe image shows,a black orange and white cat laying on a bed,descriptive,2.555741354434615,19.997527981527956,0.12368674245912706,0.8763132575408724,-0.7526265150817454
24,steered,20.0,The image shows,Describe this image:\nA small sink and toilet in a bathroom with a yellow floor and white walls. \n\nThe image shows,A small sink and toilet in a bathroom with a yellow floor and white walls. ,descriptive,2.3121218014708242,19.99722815918195,0.6492158388328333,0.35078416116716693,0.29843167766566636
25,steered,20.0,The image shows,Describe this image:\na close up of a dog sitting on a chair\n\nThe image shows,a close up of a dog sitting on a chair,spatial,3.0384596530122985,19.997384962258167,0.9003459551187237,0.09965404488127703,0.8006919102374467
26,steered,20.0,The image shows,Describe this image:\nA skier makes his way down a steep hill as snow flies up around him.\n\nThe image shows,A skier makes his way down a steep hill as snow flies up around him.,spatial,3.2179669088858933,19.99791118003533,0.8756058724532376,0.12439412754676293,0.7512117449064747
